malesCount,femalesCount,notes,tankClean,destinationTankNumber,departmentId,groupId,co2,ammonia,gridColumn,do,nitrate,transferDate,uia,isActive,stockingDate,number,lastUpdated,gridRow,tankStatus,temperature,tankCleanDate,ec,strainOrLine,salinity,systemId,forSale,density,batchCode,alkalinity,requiredTask,stockingDensity,nitrite,stage,species,pondTypeId,ph,fishSize,fishCount,id,created_date,updated_date,created_by_id,created_by,is_sample
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD31","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c82","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.794000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD32","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c83","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.803000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD33","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c84","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.797000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD34","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c85","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.713000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD35","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c86","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.696000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD36","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c87","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.765000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD37","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c88","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.723000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD38","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c89","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.759000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD39","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8a","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.670000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD40","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8b","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.650000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD41","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8c","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.655000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD42","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8d","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.648000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD43","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8e","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.762000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD44","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c8f","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.748000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD45","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c90","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.801000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD46","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c91","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.761000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD47","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c92","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.751000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD48","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c93","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.716000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD49","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c94","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.665000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD50","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c95","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.649000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD51","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c96","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.630000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD52","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c97","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.635000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD53","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c98","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.763000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD54","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c99","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.637000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD55","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9a","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.629000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD56","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9b","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.765000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD57","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9c","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.844000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD58","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9d","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.762000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD59","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9e","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.784000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD60","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c9f","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.761000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD61","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca0","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.719000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD62","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca1","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.655000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD63","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca2","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.646000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD64","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca3","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.654000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD65","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca4","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.679000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD66","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca5","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.767000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD67","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca6","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.768000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD68","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca7","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.815000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD69","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca8","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.763000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD70","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43ca9","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.772000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD71","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43caa","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.761000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD72","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43cab","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.916000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD73","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43cac","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.803000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD74","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43cad","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.793000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD75","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43cae","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.745000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD76","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43caf","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.786000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","להקה כפולה","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","2026-03-25","LD77","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","Zebra","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","Platy","","7.94","","","69baa02e254d4514fca43cb0","2026-03-18T12:53:02.540000","2026-04-05T12:49:48.649000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","1.374520591660662","0","","7.85","62","","0","true","","LD3","2026-04-05T12:49:47.000Z","","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69baa02e254d4514fca43c66","2026-03-18T12:53:02.539000","2026-04-05T12:49:48.669000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
